,id_gerente_junior,id_lead,estagio_lead,data_da_ligacao,status_da_ligacao,motivo_da_ligacao
1506,JNR1012MG,USR1231,consideration,1/21/2022,successful,followup_for_conversion
1507,JNR1012MG,USR1231,consideration,1/21/2022,successful,followup_for_conversion
1508,JNR1012MG,USR1232,lead,1/18/2022,successful,lead_introduction
1509,JNR1012MG,USR1232,lead,1/20/2022,successful,demo_schedule
1510,JNR1012MG,USR1232,lead,1/21/2022,successful,demo_not_attended
1511,JNR1012MG,USR1232,lead,1/21/2022,successful,demo_not_attended
1512,JNR1012MG,USR1232,awareness,1/21/2022,successful,post_demo_followup
1513,JNR1012MG,USR1232,awareness,1/22/2022,successful,followup_for_consideration
1514,JNR1012MG,USR1232,consideration,1/22/2022,successful,interested_for_conversion
1515,JNR1012MG,USR1232,consideration,1/23/2022,successful,followup_for_conversion
1516,JNR1012MG,USR1232,conversion,1/23/2022,successful,successful_conversion
1517,JNR1012MG,USR1233,lead,1/19/2022,unsuccessful,lead_introduction
1518,JNR1012MG,USR1233,lead,1/20/2022,successful,lead_introduction
1519,JNR1012MG,USR1233,lead,1/21/2022,unsuccessful,demo_schedule
1520,JNR1012MG,USR1233,lead,1/21/2022,successful,demo_schedule
1521,JNR1012MG,USR1233,lead,1/22/2022,successful,demo_not_attended
1522,JNR1012MG,USR1233,lead,1/22/2022,successful,demo_not_attended
1523,JNR1012MG,USR1233,awareness,1/22/2022,successful,post_demo_followup
1524,JNR1012MG,USR1233,consideration,1/22/2022,successful,interested_for_conversion
1525,JNR1012MG,USR1233,consideration,1/22/2022,successful,followup_for_conversion
1526,JNR1012MG,USR1233,consideration,1/22/2022,successful,followup_for_conversion
1527,JNR1012MG,USR1233,conversion,1/23/2022,successful,successful_conversion
1528,JNR1012MG,USR1234,lead,1/17/2022,successful,lead_introduction
1529,JNR1012MG,USR1234,lead,1/19/2022,successful,demo_schedule
1530,JNR1012MG,USR1234,lead,1/19/2022,successful,demo_not_attended
1531,JNR1012MG,USR1235,lead,1/15/2022,unsuccessful,lead_introduction
1532,JNR1012MG,USR1235,lead,1/16/2022,successful,lead_introduction
1533,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_schedule
1534,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
1535,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
1536,JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
1537,JNR1012MG,USR1235,awareness,1/18/2022,successful,post_demo_followup
1538,JNR1012MG,USR1236,lead,2/19/2022,successful,lead_introduction
1539,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_schedule
1540,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
1541,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
1542,JNR1012MG,USR1236,lead,2/20/2022,unsuccessful,demo_not_attended
1543,JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
1544,JNR1012MG,USR1237,lead,2/19/2022,successful,lead_introduction
1545,JNR1012MG,USR1237,lead,2/20/2022,successful,demo_schedule
1546,JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
1547,JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
1548,JNR1012MG,USR1237,lead,2/23/2022,unsuccessful,demo_not_attended
1549,JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
1550,JNR1012MG,USR1237,awareness,2/23/2022,successful,post_demo_followup
1551,JNR1012MG,USR1237,consideration,2/23/2022,successful,interested_for_conversion
1552,JNR1012MG,USR1237,consideration,2/23/2022,unsuccessful,followup_for_conversion
1553,JNR1012MG,USR1237,consideration,2/23/2022,successful,followup_for_conversion
1554,JNR1012MG,USR1238,lead,2/19/2022,unsuccessful,lead_introduction
1555,JNR1012MG,USR1238,lead,2/19/2022,successful,lead_introduction
1556,JNR1012MG,USR1238,lead,2/21/2022,successful,demo_schedule
1557,JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
1558,JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
1559,JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
1560,JNR1012MG,USR1238,awareness,2/22/2022,successful,post_demo_followup
1561,JNR1012MG,USR1239,lead,2/19/2022,successful,lead_introduction
1562,JNR1012MG,USR1239,lead,2/19/2022,successful,demo_schedule
1563,JNR1012MG,USR1239,lead,2/19/2022,successful,demo_not_attended
1564,JNR1012MG,USR1239,lead,2/19/2022,successful,demo_not_attended
1565,JNR1012MG,USR1240,lead,2/19/2022,unsuccessful,lead_introduction
1566,JNR1012MG,USR1240,lead,2/20/2022,successful,lead_introduction
1567,JNR1012MG,USR1240,lead,2/22/2022,successful,demo_schedule
1568,JNR1012MG,USR1240,lead,2/22/2022,successful,demo_not_attended
1569,JNR1013MG,USR1241,lead,1/1/2022,successful,lead_introduction
1570,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_schedule
1571,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
1572,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
1573,JNR1013MG,USR1241,lead,1/2/2022,unsuccessful,demo_not_attended
1574,JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
1575,JNR1013MG,USR1242,lead,1/1/2022,successful,lead_introduction
1576,JNR1013MG,USR1242,lead,1/2/2022,successful,demo_schedule
1577,JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
1578,JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
1579,JNR1013MG,USR1242,lead,1/5/2022,unsuccessful,demo_not_attended
1580,JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
1581,JNR1013MG,USR1242,awareness,1/5/2022,successful,post_demo_followup
1582,JNR1013MG,USR1242,consideration,1/5/2022,successful,interested_for_conversion
1583,JNR1013MG,USR1242,consideration,1/5/2022,successful,followup_for_conversion
1584,JNR1013MG,USR1242,consideration,1/5/2022,successful,followup_for_conversion
1585,JNR1013MG,USR1243,lead,1/1/2022,unsuccessful,lead_introduction
1586,JNR1013MG,USR1243,lead,1/1/2022,successful,lead_introduction
1587,JNR1013MG,USR1243,lead,1/3/2022,successful,demo_schedule
1588,JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
1589,JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
1590,JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
1591,JNR1013MG,USR1243,awareness,1/5/2022,successful,post_demo_followup
1592,JNR1013MG,USR1244,lead,1/1/2022,successful,lead_introduction
1593,JNR1013MG,USR1244,lead,1/1/2022,successful,demo_schedule
1594,JNR1013MG,USR1244,lead,1/1/2022,successful,demo_not_attended
1595,JNR1013MG,USR1244,lead,1/1/2022,successful,demo_not_attended
1596,JNR1013MG,USR1245,lead,1/1/2022,unsuccessful,lead_introduction
1597,JNR1013MG,USR1245,lead,1/2/2022,successful,lead_introduction
1598,JNR1013MG,USR1245,lead,1/4/2022,successful,demo_schedule
1599,JNR1013MG,USR1245,lead,1/4/2022,successful,demo_not_attended
1600,JNR1013MG,USR1246,lead,1/8/2022,successful,lead_introduction
1601,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_schedule
1602,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
1603,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
1604,JNR1013MG,USR1246,lead,1/9/2022,unsuccessful,demo_not_attended
1605,JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
1606,JNR1013MG,USR1247,lead,1/8/2022,successful,lead_introduction
1607,JNR1013MG,USR1247,lead,1/9/2022,successful,demo_schedule
1608,JNR1013MG,USR1247,lead,1/10/2022,successful,demo_not_attended
1609,JNR1013MG,USR1247,lead,1/10/2022,successful,demo_not_attended
1610,JNR1013MG,USR1247,awareness,1/10/2022,successful,post_demo_followup
1611,JNR1013MG,USR1247,consideration,1/10/2022,successful,interested_for_conversion
1612,JNR1013MG,USR1247,consideration,1/10/2022,successful,followup_for_conversion
1613,JNR1013MG,USR1247,consideration,1/10/2022,successful,followup_for_conversion
1614,JNR1013MG,USR1248,lead,1/8/2022,unsuccessful,lead_introduction
1615,JNR1013MG,USR1248,lead,1/8/2022,successful,lead_introduction
1616,JNR1013MG,USR1248,lead,1/10/2022,successful,demo_schedule
1617,JNR1013MG,USR1248,lead,1/10/2022,successful,demo_not_attended
1618,JNR1013MG,USR1248,lead,1/10/2022,successful,demo_not_attended
1619,JNR1013MG,USR1249,lead,1/8/2022,successful,lead_introduction
1620,JNR1013MG,USR1249,lead,1/10/2022,successful,demo_schedule
1621,JNR1013MG,USR1249,lead,1/10/2022,successful,demo_not_attended
1622,JNR1013MG,USR1250,lead,1/8/2022,unsuccessful,lead_introduction
1623,JNR1013MG,USR1250,lead,1/9/2022,successful,lead_introduction
1624,JNR1013MG,USR1250,lead,1/10/2022,successful,demo_schedule
1625,JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
1626,JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
1627,JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
1628,JNR1013MG,USR1250,awareness,1/14/2022,successful,post_demo_followup
1629,JNR1013MG,USR1251,lead,1/15/2022,successful,lead_introduction
1630,JNR1013MG,USR1251,lead,1/16/2022,successful,demo_schedule
1631,JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
1632,JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
1633,JNR1013MG,USR1251,lead,1/20/2022,unsuccessful,demo_not_attended
1634,JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
1635,JNR1013MG,USR1251,awareness,1/20/2022,successful,post_demo_followup
1636,JNR1013MG,USR1251,consideration,1/20/2022,successful,interested_for_conversion
1637,JNR1013MG,USR1251,consideration,1/20/2022,successful,followup_for_conversion
1638,JNR1013MG,USR1251,consideration,1/20/2022,successful,followup_for_conversion
1639,JNR1013MG,USR1252,lead,1/15/2022,successful,lead_introduction
1640,JNR1013MG,USR1252,lead,1/17/2022,successful,demo_schedule
1641,JNR1013MG,USR1252,lead,1/17/2022,successful,demo_not_attended
1642,JNR1013MG,USR1252,lead,1/17/2022,successful,demo_not_attended
1643,JNR1013MG,USR1252,awareness,1/17/2022,successful,post_demo_followup
1644,JNR1013MG,USR1252,consideration,1/17/2022,unsuccessful,interested_for_conversion
1645,JNR1013MG,USR1252,consideration,1/17/2022,successful,followup_for_conversion
1646,JNR1013MG,USR1252,consideration,1/17/2022,successful,interested_for_conversion
1647,JNR1013MG,USR1252,conversion,1/18/2022,successful,successful_conversion
1648,JNR1013MG,USR1253,lead,1/17/2022,unsuccessful,lead_introduction
1649,JNR1013MG,USR1253,lead,1/18/2022,successful,lead_introduction
1650,JNR1013MG,USR1253,lead,1/20/2022,unsuccessful,demo_schedule
1651,JNR1013MG,USR1253,lead,1/19/2022,successful,demo_schedule
1652,JNR1013MG,USR1253,lead,1/19/2022,successful,demo_not_attended
1653,JNR1013MG,USR1253,lead,1/19/2022,successful,demo_not_attended
1654,JNR1013MG,USR1253,awareness,1/19/2022,successful,post_demo_followup
1655,JNR1013MG,USR1253,consideration,1/19/2022,unsuccessful,interested_for_conversion
1656,JNR1013MG,USR1253,consideration,1/19/2022,successful,followup_for_conversion
1657,JNR1013MG,USR1253,consideration,1/19/2022,successful,interested_for_conversion
1658,JNR1013MG,USR1253,conversion,1/20/2022,successful,successful_conversion
1659,JNR1013MG,USR1254,lead,1/17/2022,successful,lead_introduction
1660,JNR1013MG,USR1254,lead,1/18/2022,successful,demo_schedule
1661,JNR1013MG,USR1254,lead,1/18/2022,successful,demo_not_attended
1662,JNR1013MG,USR1255,lead,1/15/2022,unsuccessful,lead_introduction
1663,JNR1013MG,USR1255,lead,1/16/2022,successful,lead_introduction
1664,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_schedule
1665,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
1666,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
1667,JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
1668,JNR1013MG,USR1255,awareness,1/18/2022,successful,post_demo_followup
1669,JNR1013MG,USR1256,lead,2/21/2022,successful,lead_introduction
1670,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_schedule
1671,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
1672,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
1673,JNR1013MG,USR1256,lead,2/21/2022,unsuccessful,demo_not_attended
1674,JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
1675,JNR1013MG,USR1257,lead,2/22/2022,successful,lead_introduction
1676,JNR1013MG,USR1257,lead,2/24/2022,successful,demo_schedule
1677,JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
1678,JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
1679,JNR1013MG,USR1257,lead,2/25/2022,unsuccessful,demo_not_attended
1680,JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
1681,JNR1013MG,USR1257,awareness,2/25/2022,successful,post_demo_followup
1682,JNR1013MG,USR1257,consideration,2/25/2022,unsuccessful,interested_for_conversion
1683,JNR1013MG,USR1257,consideration,2/25/2022,successful,followup_for_conversion
1684,JNR1013MG,USR1257,consideration,2/25/2022,successful,interested_for_conversion
1685,JNR1013MG,USR1258,lead,2/23/2022,unsuccessful,lead_introduction
1686,JNR1013MG,USR1258,lead,2/24/2022,successful,lead_introduction
1687,JNR1013MG,USR1258,lead,2/25/2022,successful,demo_schedule
1688,JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
1689,JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
1690,JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
1691,JNR1013MG,USR1258,awareness,2/26/2022,successful,post_demo_followup
1692,JNR1013MG,USR1259,lead,2/25/2022,successful,lead_introduction
1693,JNR1013MG,USR1259,lead,2/26/2022,successful,demo_schedule
1694,JNR1013MG,USR1259,lead,2/26/2022,successful,demo_not_attended
1695,JNR1013MG,USR1259,lead,2/26/2022,successful,demo_not_attended
1696,JNR1013MG,USR1260,lead,2/26/2022,unsuccessful,lead_introduction
1697,JNR1013MG,USR1260,lead,2/27/2022,successful,lead_introduction
1698,JNR1013MG,USR1260,lead,3/1/2022,successful,demo_schedule
1699,JNR1014MG,USR1261,lead,1/5/2022,successful,lead_introduction
1700,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_schedule
1701,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
1702,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
1703,JNR1014MG,USR1261,lead,1/5/2022,unsuccessful,demo_not_attended
1704,JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
1705,JNR1014MG,USR1262,lead,1/6/2022,successful,lead_introduction
1706,JNR1014MG,USR1262,lead,1/6/2022,successful,demo_schedule
1707,JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
1708,JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
1709,JNR1014MG,USR1262,lead,1/7/2022,unsuccessful,demo_not_attended
1710,JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
1711,JNR1014MG,USR1262,awareness,1/7/2022,successful,post_demo_followup
1712,JNR1014MG,USR1262,consideration,1/7/2022,successful,interested_for_conversion
1713,JNR1014MG,USR1262,consideration,1/7/2022,successful,followup_for_conversion
1714,JNR1014MG,USR1262,consideration,1/7/2022,successful,followup_for_conversion
1715,JNR1014MG,USR1262,conversion,1/8/2022,successful,successful_conversion
1716,JNR1014MG,USR1263,lead,1/7/2022,unsuccessful,lead_introduction
1717,JNR1014MG,USR1263,lead,1/8/2022,successful,lead_introduction
1718,JNR1014MG,USR1263,lead,1/8/2022,successful,demo_schedule
1719,JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
1720,JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
1721,JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
1722,JNR1014MG,USR1263,awareness,1/9/2022,successful,post_demo_followup
1723,JNR1014MG,USR1263,consideration,1/9/2022,successful,interested_for_conversion
1724,JNR1014MG,USR1263,consideration,1/9/2022,successful,followup_for_conversion
1725,JNR1014MG,USR1263,consideration,1/9/2022,successful,followup_for_conversion
1726,JNR1014MG,USR1263,conversion,1/10/2022,successful,successful_conversion
1727,JNR1014MG,USR1264,lead,1/5/2022,successful,lead_introduction
1728,JNR1014MG,USR1264,lead,1/5/2022,successful,demo_schedule
1729,JNR1014MG,USR1264,lead,1/5/2022,successful,demo_not_attended
1730,JNR1014MG,USR1264,lead,1/5/2022,successful,demo_not_attended
1731,JNR1014MG,USR1265,lead,1/6/2022,unsuccessful,lead_introduction
1732,JNR1014MG,USR1265,lead,1/7/2022,successful,lead_introduction
1733,JNR1014MG,USR1265,lead,1/7/2022,successful,demo_schedule
1734,JNR1014MG,USR1265,lead,1/8/2022,successful,demo_not_attended
1735,JNR1014MG,USR1265,awareness,1/8/2022,successful,post_demo_followup
1736,JNR1014MG,USR1265,consideration,1/8/2022,successful,interested_for_conversion
1737,JNR1014MG,USR1265,awareness,1/8/2022,successful,followup_for_consideration
1738,JNR1014MG,USR1265,consideration,1/8/2022,successful,interested_for_conversion
1739,JNR1014MG,USR1265,awareness,1/8/2022,successful,followup_for_consideration
1740,JNR1014MG,USR1266,lead,1/15/2022,successful,lead_introduction
1741,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_schedule
1742,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
1743,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
1744,JNR1014MG,USR1266,lead,1/15/2022,unsuccessful,demo_not_attended
1745,JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
1746,JNR1014MG,USR1267,lead,1/13/2022,successful,lead_introduction
1747,JNR1014MG,USR1267,lead,1/13/2022,successful,demo_schedule
1748,JNR1014MG,USR1267,lead,1/14/2022,successful,demo_not_attended
1749,JNR1014MG,USR1267,lead,1/14/2022,successful,demo_not_attended
1750,JNR1014MG,USR1267,awareness,1/14/2022,successful,post_demo_followup
1751,JNR1014MG,USR1267,consideration,1/14/2022,successful,interested_for_conversion
1752,JNR1014MG,USR1267,consideration,1/14/2022,successful,followup_for_conversion
1753,JNR1014MG,USR1267,consideration,1/14/2022,successful,followup_for_conversion
1754,JNR1014MG,USR1268,lead,1/14/2022,unsuccessful,lead_introduction
1755,JNR1014MG,USR1268,lead,1/15/2022,successful,lead_introduction
1756,JNR1014MG,USR1268,lead,1/15/2022,successful,demo_schedule
1757,JNR1014MG,USR1268,lead,1/15/2022,successful,demo_not_attended
1758,JNR1014MG,USR1268,lead,1/15/2022,successful,demo_not_attended
1759,JNR1014MG,USR1269,lead,1/16/2022,successful,lead_introduction
1760,JNR1014MG,USR1269,lead,1/16/2022,successful,demo_schedule
1761,JNR1014MG,USR1269,lead,1/16/2022,successful,demo_not_attended
1762,JNR1014MG,USR1270,lead,1/8/2022,unsuccessful,lead_introduction
1763,JNR1014MG,USR1270,lead,1/8/2022,successful,lead_introduction
1764,JNR1014MG,USR1270,lead,1/8/2022,successful,demo_schedule
1765,JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
1766,JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
1767,JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
1768,JNR1014MG,USR1270,awareness,1/14/2022,successful,post_demo_followup
1769,JNR1014MG,USR1271,lead,1/15/2022,successful,lead_introduction
1770,JNR1014MG,USR1271,lead,1/15/2022,successful,demo_schedule
1771,JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
1772,JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
1773,JNR1014MG,USR1271,lead,1/20/2022,unsuccessful,demo_not_attended
1774,JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
1775,JNR1014MG,USR1271,awareness,1/20/2022,successful,post_demo_followup
1776,JNR1014MG,USR1271,consideration,1/20/2022,successful,interested_for_conversion
1777,JNR1014MG,USR1271,consideration,1/20/2022,unsuccessful,interested_for_conversion
1778,JNR1014MG,USR1271,consideration,1/20/2022,successful,interested_for_conversion
1779,JNR1014MG,USR1272,lead,1/15/2022,successful,lead_introduction
1780,JNR1014MG,USR1272,lead,1/17/2022,successful,demo_schedule
1781,JNR1014MG,USR1272,lead,1/17/2022,successful,demo_not_attended
1782,JNR1014MG,USR1272,lead,1/17/2022,successful,demo_not_attended
1783,JNR1014MG,USR1272,awareness,1/17/2022,successful,post_demo_followup
1784,JNR1014MG,USR1272,consideration,1/17/2022,successful,interested_for_conversion
1785,JNR1014MG,USR1272,consideration,1/17/2022,successful,followup_for_conversion
1786,JNR1014MG,USR1272,consideration,1/17/2022,successful,followup_for_conversion
1787,JNR1014MG,USR1272,conversion,1/18/2022,successful,successful_conversion
1788,JNR1014MG,USR1273,lead,1/17/2022,unsuccessful,lead_introduction
1789,JNR1014MG,USR1273,lead,1/18/2022,successful,lead_introduction
1790,JNR1014MG,USR1273,lead,1/19/2022,unsuccessful,demo_schedule
1791,JNR1014MG,USR1273,lead,1/19/2022,successful,demo_schedule
1792,JNR1014MG,USR1273,lead,1/19/2022,successful,demo_not_attended
1793,JNR1014MG,USR1273,lead,1/19/2022,successful,demo_not_attended
1794,JNR1014MG,USR1273,awareness,1/19/2022,successful,post_demo_followup
1795,JNR1014MG,USR1273,consideration,1/19/2022,successful,interested_for_conversion
1796,JNR1014MG,USR1273,consideration,1/19/2022,successful,followup_for_conversion
1797,JNR1014MG,USR1273,consideration,1/19/2022,successful,followup_for_conversion
1798,JNR1014MG,USR1273,conversion,1/20/2022,successful,successful_conversion
1799,JNR1014MG,USR1274,lead,1/17/2022,successful,lead_introduction
1800,JNR1014MG,USR1274,lead,1/19/2022,successful,demo_schedule
1801,JNR1014MG,USR1274,lead,1/19/2022,successful,demo_not_attended
1802,JNR1014MG,USR1275,lead,1/15/2022,unsuccessful,lead_introduction
1803,JNR1014MG,USR1275,lead,1/16/2022,successful,lead_introduction
1804,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_schedule
1805,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
1806,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
1807,JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
1808,JNR1014MG,USR1275,awareness,1/18/2022,successful,post_demo_followup
1809,JNR1014MG,USR1277,lead,2/19/2022,successful,lead_introduction
1810,JNR1014MG,USR1277,lead,2/20/2022,successful,demo_schedule
1811,JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
1812,JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
1813,JNR1014MG,USR1277,lead,2/23/2022,unsuccessful,demo_not_attended
1814,JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
1815,JNR1014MG,USR1277,awareness,2/23/2022,successful,post_demo_followup
1816,JNR1014MG,USR1277,consideration,2/23/2022,successful,interested_for_conversion
1817,JNR1014MG,USR1277,consideration,2/23/2022,successful,followup_for_conversion
1818,JNR1014MG,USR1277,consideration,2/23/2022,successful,followup_for_conversion
1819,JNR1014MG,USR1278,lead,2/19/2022,unsuccessful,lead_introduction
1820,JNR1014MG,USR1278,lead,2/19/2022,successful,lead_introduction
1821,JNR1014MG,USR1278,lead,2/20/2022,successful,demo_schedule
1822,JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
1823,JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
1824,JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
1825,JNR1014MG,USR1278,awareness,2/22/2022,successful,post_demo_followup
1826,JNR1014MG,USR1279,lead,2/19/2022,successful,lead_introduction
1827,JNR1014MG,USR1279,lead,2/21/2022,successful,demo_schedule
1828,JNR1014MG,USR1279,lead,2/21/2022,successful,demo_not_attended
1829,JNR1014MG,USR1279,lead,2/21/2022,successful,demo_not_attended
1830,JNR1014MG,USR1280,lead,2/19/2022,unsuccessful,lead_introduction
1831,JNR1014MG,USR1280,lead,2/20/2022,successful,lead_introduction
1832,JNR1014MG,USR1280,lead,2/22/2022,successful,demo_schedule
1833,JNR1014MG,USR1280,lead,2/22/2022,successful,demo_not_attended
1834,JNR1015MG,USR1281,lead,1/3/2022,successful,lead_introduction
1835,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_schedule
1836,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
1837,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
1838,JNR1015MG,USR1281,lead,1/4/2022,unsuccessful,demo_not_attended
1839,JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
1840,JNR1015MG,USR1282,lead,1/4/2022,successful,lead_introduction
1841,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_schedule
1842,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
1843,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
1844,JNR1015MG,USR1282,lead,1/5/2022,unsuccessful,demo_not_attended
1845,JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
1846,JNR1015MG,USR1282,awareness,1/5/2022,successful,post_demo_followup
1847,JNR1015MG,USR1282,consideration,1/5/2022,successful,interested_for_conversion
1848,JNR1015MG,USR1282,consideration,1/5/2022,successful,followup_for_conversion
1849,JNR1015MG,USR1282,consideration,1/5/2022,successful,followup_for_conversion
1850,JNR1015MG,USR1283,lead,1/5/2022,unsuccessful,lead_introduction
1851,JNR1015MG,USR1283,lead,1/6/2022,successful,lead_introduction
1852,JNR1015MG,USR1283,lead,1/8/2022,successful,demo_schedule
1853,JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
1854,JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
1855,JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
1856,JNR1015MG,USR1283,awareness,1/9/2022,successful,post_demo_followup
1857,JNR1015MG,USR1284,lead,1/7/2022,successful,lead_introduction
1858,JNR1015MG,USR1284,lead,1/7/2022,successful,demo_schedule
1859,JNR1015MG,USR1284,lead,1/7/2022,successful,demo_not_attended
1860,JNR1015MG,USR1284,lead,1/7/2022,successful,demo_not_attended
1861,JNR1015MG,USR1285,lead,1/1/2022,unsuccessful,lead_introduction
1862,JNR1015MG,USR1285,lead,1/2/2022,successful,lead_introduction
1863,JNR1015MG,USR1285,lead,1/4/2022,successful,demo_schedule
1864,JNR1015MG,USR1285,lead,1/4/2022,successful,demo_not_attended
1865,JNR1015MG,USR1286,lead,1/8/2022,successful,lead_introduction
1866,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_schedule
1867,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
1868,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
1869,JNR1015MG,USR1286,lead,1/9/2022,unsuccessful,demo_not_attended
1870,JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
1871,JNR1015MG,USR1287,lead,1/8/2022,successful,lead_introduction
1872,JNR1015MG,USR1287,lead,1/9/2022,successful,demo_schedule
1873,JNR1015MG,USR1287,lead,1/10/2022,successful,demo_not_attended
1874,JNR1015MG,USR1287,lead,1/10/2022,successful,demo_not_attended
1875,JNR1015MG,USR1287,awareness,1/10/2022,successful,post_demo_followup
1876,JNR1015MG,USR1287,consideration,1/10/2022,successful,interested_for_conversion
